# Tetrahedron method
        1.2400000000        0.1477573039        0.1477573796        0.1576375160        0.1576375160        0.1211999426        0.1211999426
        1.2500000000        0.1509144258        0.1509145328        0.1611195931        0.1611195931        0.1237335263        0.1237335263
        1.2600000000        0.1544176120        0.1544176815        0.1648819520        0.1648819520        0.1265001490        0.1265001490
        1.2700000000        0.1577766756        0.1577766445        0.1683049597        0.1683049597        0.1290071314        0.1290071314
        1.2800000000        0.1602289744        0.1602288769        0.1706689241        0.1706689241        0.1306544317        0.1306544317
        1.2900000000        0.1626758505        0.1626757261        0.1731092324        0.1731092324        0.1323304664        0.1323304664
        1.3000000000        0.1658811832        0.1658810433        0.1766921769        0.1766921769        0.1348618588        0.1348618588
        1.3100000000        0.1689743517        0.1689742535        0.1800756915        0.1800756915        0.1372414101        0.1372414101
        1.3200000000        0.1721059345        0.1721059514        0.1835060855        0.1835060855        0.1396302480        0.1396302480
        1.3300000000        0.1755250023        0.1755251064        0.1871993754        0.1871993754        0.1422157128        0.1422157128
        1.3400000000        0.1790388845        0.1790389658        0.1910166631        0.1910166631        0.1448984258        0.1448984258
        1.3500000000        0.1827554687        0.1827555304        0.1950486859        0.1950486859        0.1477453931        0.1477453931
        1.3600000000        0.1862234608        0.1862235331        0.1987722939        0.1987722939        0.1503322809        0.1503322809
        1.3700000000        0.1899364038        0.1899364962        0.2027612677        0.2027612677        0.1531014472        0.1531014472
        1.3800000000        0.1935168615        0.1935169067        0.2065789997        0.2065789997        0.1557260553        0.1557260553
        1.3900000000        0.1970022582        0.1970022203        0.2103126384        0.2103126384        0.1582826789        0.1582826789
        1.4000000000        0.2006342750        0.2006341793        0.2142652178        0.2142652178        0.1609886041        0.1609886041
        1.4100000000        0.2044926987        0.2044925711        0.2185194790        0.2185194790        0.1639053294        0.1639053294
        1.4200000000        0.2082600510        0.2082599072        0.2226270760        0.2226270760        0.1667011338        0.1667011338
        1.4300000000        0.2119846787        0.2119845230        0.2267243019        0.2267243019        0.1694744618        0.1694744618
        1.4400000000        0.2159375434        0.2159374418        0.2310962339        0.2310962339        0.1724294809        0.1724294809
        1.4500000000        0.2199231981        0.2199231486        0.2355067211        0.2355067211        0.1753961391        0.1753961391
        1.4600000000        0.2241479621        0.2241479465        0.2401100129        0.2401100129        0.1784622573        0.1784622573
        1.4700000000        0.2283396754        0.2283396676        0.2448254424        0.2448254424        0.1816128470        0.1816128470
        1.4800000000        0.2325008361        0.2325008349        0.2494594933        0.2494594933        0.1846685562        0.1846685562
        1.4900000000        0.2368462916        0.2368462959        0.2542588740        0.2542588740        0.1878152665        0.1878152665
        1.5000000000        0.2412703516        0.2412703592        0.2591815155        0.2591815155        0.1910405946        0.1910405946
        1.5100000000        0.2458295481        0.2458295572        0.2643021463        0.2643021463        0.1943863390        0.1943863390
        1.5200000000        0.2504645991        0.2504646106        0.2695567276        0.2695567276        0.1978033049        0.1978033049
        1.5300000000        0.2553714618        0.2553714715        0.2750907252        0.2750907252        0.2013891170        0.2013891170
        1.5400000000        0.2600842761        0.2600842850        0.2805047002        0.2805047002        0.2048626496        0.2048626496
        1.5500000000        0.2648094420        0.2648094568        0.2859474534        0.2859474534        0.2083116420        0.2083116420
        1.5600000000        0.2694642001        0.2694642279        0.2914005252        0.2914005252        0.2117424318        0.2117424318
        1.5700000000        0.2744745321        0.2744745845        0.2971934685        0.2971934685        0.2153442790        0.2153442790
        1.5800000000        0.2798406937        0.2798407665        0.3033288456        0.3033288456        0.2191171118        0.2191171118
        1.5900000000        0.2853436772        0.2853437506        0.3096567876        0.3096567876        0.2229501519        0.2229501519
        1.6000000000        0.2908631439        0.2908631870        0.3163348559        0.3163348559        0.2269880634        0.2269880634
        1.6100000000        0.2964531239        0.2964531621        0.3231809297        0.3231809297        0.2310875928        0.2310875928
        1.6200000000        0.3033527844        0.3033528257        0.3312221180        0.3312221180        0.2357065124        0.2357065124
        1.6300000000        0.3110219775        0.3110220132        0.3402132589        0.3402132589        0.2407376052        0.2407376052
        1.6400000000        0.3163122583        0.3163122691        0.3474412801        0.3474412801        0.2449832908        0.2449832908
        1.6500000000        0.3209258478        0.3209258248        0.3545189013        0.3545189013        0.2492351300        0.2492351300
        1.6600000000        0.3256967672        0.3256967190        0.3621422646        0.3621422646        0.2537609183        0.2537609183
        1.6700000000        0.3302145370        0.3302144750        0.3698414078        0.3698414078        0.2583004307        0.2583004307
        1.6800000000        0.3352609160        0.3352608402        0.3792592418        0.3792592418        0.2638217198        0.2638217198
        1.6900000000        0.3400934967        0.3400934219        0.3897906792        0.3897906792        0.2699854360        0.2699854360
        1.7000000000        0.3456046329        0.3456046178        0.4062210737        0.4062210737        0.2795746736        0.2795746736
        1.7100000000        0.3504352243        0.3504352878        0.4156259422        0.4156259422        0.2848836726        0.2848836726
        1.7200000000        0.3549872541        0.3549872832        0.4209207725        0.4209207725        0.2877379284        0.2877379284
        1.7300000000        0.3591838342        0.3591838830        0.4237461839        0.4237461839        0.2891587979        0.2891587979
        1.7400000000        0.3638310056        0.3638310464        0.4282615026        0.4282615026        0.2915487974        0.2915487974
        1.7500000000        0.3685166921        0.3685167404        0.4317472161        0.4317472161        0.2933218037        0.2933218037
        1.7600000000        0.3732728035        0.3732728510        0.4359346171        0.4359346171        0.2955189148        0.2955189148
        1.7700000000        0.3779752806        0.3779753034        0.4404633336        0.4404633336        0.2979034867        0.2979034867
